annee,semaine,mois,date_debut,date_fin,categorie,prix,variation,unite,source
2025,28,,2025-07-07,2025-07-13,ELEVES AU PIS,10.54,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),748.2,4.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1054.4,0.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,PRIX MOYEN PONDERE AUX 100 KG VIF,748.3,6.6,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S28.csv
2025,28,,2025-07-07,2025-07-13,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,786.6,3.5,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S28.csv
2025,29,,2025-07-14,2025-07-20,ENTREE ABATTOIR,7.42,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,NON ELEVES AU PIS,7.42,-0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,ELEVES AU PIS,10.41,-0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),742,-6.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1040.7,-13.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,PRIX MOYEN PONDERE AUX 100 KG VIF,741.8,-6.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S29.csv
2025,29,,2025-07-14,2025-07-20,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,779.2,-7.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S29.csv
2025,30,,2025-07-21,2025-07-27,ENTREE ABATTOIR,7.43,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,NON ELEVES AU PIS,7.44,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,ELEVES AU PIS,10.29,-0.12,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),743.7,1.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1029,-11.7,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,PRIX MOYEN PONDERE AUX 100 KG VIF,743.3,1.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S30.csv
2025,30,,2025-07-21,2025-07-27,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,781.9,2.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S30.csv
2025,31,,2025-07-28,2025-08-03,ENTREE ABATTOIR,7.44,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,NON ELEVES AU PIS,7.46,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,ELEVES AU PIS,9.94,-0.35,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),745.9,2.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),993.8,-35.2,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,PRIX MOYEN PONDERE AUX 100 KG VIF,744,0.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,31,,2025-07-28,2025-08-03,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,783.9,2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S31.csv
2025,32,,2025-08-04,2025-08-10,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),749,3.1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1037.6,43.8,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,PRIX MOYEN PONDERE AUX 100 KG VIF,754.9,10.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,32,,2025-08-04,2025-08-10,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,789.1,5.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S32.csv
2025,33,,2025-08-11,2025-08-17,ENTREE ABATTOIR,7.46,-0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,NON ELEVES AU PIS,7.48,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,ELEVES AU PIS,10.56,0.18,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),747.8,-1.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1055.7,18.1,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,PRIX MOYEN PONDERE AUX 100 KG VIF,746,-8.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S33.csv
2025,33,,2025-08-11,2025-08-17,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,784.5,-4.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S33.csv
2025,34,,2025-08-18,2025-08-24,ENTREE ABATTOIR,7.5,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,NON ELEVES AU PIS,7.48,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,ELEVES AU PIS,10.55,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),748.1,0.3,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1055.3,-0.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,PRIX MOYEN PONDERE AUX 100 KG VIF,750.4,4.4,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S34.csv
2025,34,,2025-08-18,2025-08-24,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,791.4,6.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S34.csv
2025,35,,2025-08-25,2025-08-31,ENTREE ABATTOIR,7.5,0,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,NON ELEVES AU PIS,7.52,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,ELEVES AU PIS,10.98,0.43,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),751.9,3.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1097.9,42.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,PRIX MOYEN PONDERE AUX 100 KG VIF,749.6,-0.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S35.csv
2025,35,,2025-08-25,2025-08-31,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,794.1,2.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S35.csv
2025,36,,2025-09-01,2025-09-07,ENTREE ABATTOIR,7.72,0.22,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,NON ELEVES AU PIS,7.68,0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,ELEVES AU PIS,10.72,-0.26,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),768.4,16.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1071.9,-26,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,PRIX MOYEN PONDERE AUX 100 KG VIF,771.7,22.1,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S36.csv
2025,36,,2025-09-01,2025-09-07,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,809.7,15.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S36.csv
2025,37,,2025-09-08,2025-09-14,ENTREE ABATTOIR,7.89,0.17,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,NON ELEVES AU PIS,7.84,0.16,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,ELEVES AU PIS,10.9,0.18,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),784.1,15.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1089.9,18,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,PRIX MOYEN PONDERE AUX 100 KG VIF,789.2,17.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S37.csv
2025,37,,2025-09-08,2025-09-14,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,820.9,11.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S37.csv
2025,38,,2025-09-15,2025-09-21,ENTREE ABATTOIR,7.97,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,NON ELEVES AU PIS,7.93,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,ELEVES AU PIS,10.87,-0.03,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),793.2,9.1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1087.3,-2.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,PRIX MOYEN PONDERE AUX 100 KG VIF,796.5,7.3,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S38.csv
2025,38,,2025-09-15,2025-09-21,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,834.8,13.9,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S38.csv
2025,39,,2025-09-22,2025-09-28,ENTREE ABATTOIR,8.06,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S39.csv
2025,39,,2025-09-22,2025-09-28,NON ELEVES AU PIS,8.02,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S39.csv
2025,39,,2025-09-22,2025-09-28,ELEVES AU PIS,11.07,0.2,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S39.csv
2025,39,,2025-09-22,2025-09-28,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),802,8.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S39.csv
2025,39,,2025-09-22,2025-09-28,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1106.6,19.3,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S39.csv
2025,39,,2025-09-22,2025-09-28,PRIX MOYEN PONDERE AUX 100 KG VIF,805.5,9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S39.csv
2025,39,,2025-09-22,2025-09-28,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,844.4,9.6,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S39.csv
2025,40,,2025-09-29,2025-10-05,ENTREE ABATTOIR,8.14,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S40.csv
2025,40,,2025-09-29,2025-10-05,NON ELEVES AU PIS,8.12,0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S40.csv
2025,40,,2025-09-29,2025-10-05,ELEVES AU PIS,11.41,0.34,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S40.csv
2025,40,,2025-09-29,2025-10-05,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),811.9,9.9,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S40.csv
2025,40,,2025-09-29,2025-10-05,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1141.1,34.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S40.csv
2025,40,,2025-09-29,2025-10-05,PRIX MOYEN PONDERE AUX 100 KG VIF,814.4,8.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S40.csv
2025,40,,2025-09-29,2025-10-05,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,851.1,6.7,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S40.csv
2025,41,,2025-10-06,2025-10-12,ENTREE ABATTOIR,8.28,0.14,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S41.csv
2025,41,,2025-10-06,2025-10-12,NON ELEVES AU PIS,8.29,0.17,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S41.csv
2025,41,,2025-10-06,2025-10-12,ELEVES AU PIS,11.39,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S41.csv
2025,41,,2025-10-06,2025-10-12,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),829.1,17.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S41.csv
2025,41,,2025-10-06,2025-10-12,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1139.2,-1.9,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S41.csv
2025,41,,2025-10-06,2025-10-12,PRIX MOYEN PONDERE AUX 100 KG VIF,828.1,13.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S41.csv
2025,41,,2025-10-06,2025-10-12,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,865.2,14.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S41.csv
2025,42,,2025-10-13,2025-10-19,ENTREE ABATTOIR,8.36,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S42.csv
2025,42,,2025-10-13,2025-10-19,NON ELEVES AU PIS,8.35,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S42.csv
2025,42,,2025-10-13,2025-10-19,ELEVES AU PIS,11.66,0.27,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S42.csv
2025,42,,2025-10-13,2025-10-19,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),835.3,6.2,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S42.csv
2025,42,,2025-10-13,2025-10-19,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1165.6,26.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S42.csv
2025,42,,2025-10-13,2025-10-19,PRIX MOYEN PONDERE AUX 100 KG VIF,836.1,8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S42.csv
2025,42,,2025-10-13,2025-10-19,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,873.3,8.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S42.csv
2025,43,,2025-10-20,2025-10-26,ENTREE ABATTOIR,8.37,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S43.csv
2025,43,,2025-10-20,2025-10-26,NON ELEVES AU PIS,8.42,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S43.csv
2025,43,,2025-10-20,2025-10-26,ELEVES AU PIS,11.59,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S43.csv
2025,43,,2025-10-20,2025-10-26,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),841.9,6.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S43.csv
2025,43,,2025-10-20,2025-10-26,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1159.1,-6.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S43.csv
2025,43,,2025-10-20,2025-10-26,PRIX MOYEN PONDERE AUX 100 KG VIF,836.8,0.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S43.csv
2025,43,,2025-10-20,2025-10-26,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,880.6,7.3,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S43.csv
2025,44,,2025-10-27,2025-11-02,ENTREE ABATTOIR,8.43,0.06,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S44.csv
2025,44,,2025-10-27,2025-11-02,NON ELEVES AU PIS,8.49,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S44.csv
2025,44,,2025-10-27,2025-11-02,ELEVES AU PIS,11.37,-0.22,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S44.csv
2025,44,,2025-10-27,2025-11-02,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),848.7,6.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S44.csv
2025,44,,2025-10-27,2025-11-02,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1136.7,-22.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S44.csv
2025,44,,2025-10-27,2025-11-02,PRIX MOYEN PONDERE AUX 100 KG VIF,843.3,6.5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S44.csv
2025,44,,2025-10-27,2025-11-02,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,879.4,-1.2,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S44.csv
2025,45,,2025-11-03,2025-11-09,ENTREE ABATTOIR,8.38,-0.05,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S45.csv
2025,45,,2025-11-03,2025-11-09,NON ELEVES AU PIS,8.5,0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S45.csv
2025,45,,2025-11-03,2025-11-09,ELEVES AU PIS,11.59,0.22,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S45.csv
2025,45,,2025-11-03,2025-11-09,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),850.4,1.7,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S45.csv
2025,45,,2025-11-03,2025-11-09,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1158.7,22,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S45.csv
2025,45,,2025-11-03,2025-11-09,PRIX MOYEN PONDERE AUX 100 KG VIF,838.3,-5,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S45.csv
2025,45,,2025-11-03,2025-11-09,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,881.5,2.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S45.csv
2025,46,,2025-11-10,2025-11-16,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),860.2,9.8,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S46.csv
2025,46,,2025-11-10,2025-11-16,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1197.7,39,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S46.csv
2025,46,,2025-11-10,2025-11-16,PRIX MOYEN PONDERE AUX 100 KG VIF,863.2,24.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S46.csv
2025,46,,2025-11-10,2025-11-16,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,903.6,22.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S46.csv
2025,47,,2025-11-17,2025-11-23,ENTREE ABATTOIR,8.56,-0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S47.csv
2025,47,,2025-11-17,2025-11-23,NON ELEVES AU PIS,8.59,-0.01,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S47.csv
2025,47,,2025-11-17,2025-11-23,ELEVES AU PIS,11.81,-0.17,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S47.csv
2025,47,,2025-11-17,2025-11-23,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),859.2,-1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S47.csv
2025,47,,2025-11-17,2025-11-23,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1181.1,-16.6,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S47.csv
2025,47,,2025-11-17,2025-11-23,PRIX MOYEN PONDERE AUX 100 KG VIF,856.4,-6.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S47.csv
2025,47,,2025-11-17,2025-11-23,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,909.7,6.1,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S47.csv
2025,48,,2025-11-24,2025-11-30,ENTREE ABATTOIR,8.65,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S48.csv
2025,48,,2025-11-24,2025-11-30,NON ELEVES AU PIS,8.61,0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S48.csv
2025,48,,2025-11-24,2025-11-30,ELEVES AU PIS,11.91,0.1,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S48.csv
2025,48,,2025-11-24,2025-11-30,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),860.7,1.5,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S48.csv
2025,48,,2025-11-24,2025-11-30,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1191.1,10,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S48.csv
2025,48,,2025-11-24,2025-11-30,PRIX MOYEN PONDERE AUX 100 KG VIF,865.1,8.7,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S48.csv
2025,48,,2025-11-24,2025-11-30,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,909.7,0,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S48.csv
2025,49,,2025-12-01,2025-12-07,ENTREE ABATTOIR,8.63,-0.02,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S49.csv
2025,49,,2025-12-01,2025-12-07,NON ELEVES AU PIS,8.65,0.04,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S49.csv
2025,49,,2025-12-01,2025-12-07,ELEVES AU PIS,12.04,0.13,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S49.csv
2025,49,,2025-12-01,2025-12-07,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),864.8,4.1,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S49.csv
2025,49,,2025-12-01,2025-12-07,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1203.6,12.5,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S49.csv
2025,49,,2025-12-01,2025-12-07,PRIX MOYEN PONDERE AUX 100 KG VIF,863.2,-1.9,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S49.csv
2025,49,,2025-12-01,2025-12-07,PRIX MOYEN PONDERE AUX 100 KG NET DES VEAUX CLAIRS,915.1,5.4,EUR/100 kg net,COT-VRO-veaux_bouch_synthese-A25-S49.csv
2025,50,,2025-12-08,2025-12-14,ENTREE ABATTOIR,8.7,0.07,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S50.csv
2025,50,,2025-12-08,2025-12-14,NON ELEVES AU PIS,8.74,0.09,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S50.csv
2025,50,,2025-12-08,2025-12-14,ELEVES AU PIS,12.12,0.08,EUR/kg carcasse,COT-VRO-veaux_PMP-A25-S50.csv
2025,50,,2025-12-08,2025-12-14,PRIX MOYEN PONDERE AU 100KILO NET (NON ÉLEVÉS AU PIS),874.4,9.6,EUR/100 kg net,COT-VRO-veaux_bouch_non_pis-A25-S50.csv
2025,50,,2025-12-08,2025-12-14,PRIX MOYEN PONDERE AU 100KILO NET (ÉLEVÉS AU PIS),1212,8.4,EUR/100 kg net,COT-VRO-veaux_bouch_pis-A25-S50.csv
2025,50,,2025-12-08,2025-12-14,PRIX MOYEN PONDERE AUX 100 KG VIF,870,6.8,EUR/100 kg vif,COT-VRO-veaux_bouch_synthese-A25-S50.csv
